id,title_en,title_zh,source_type,institution,date,topics,jurisdiction,language,url,doi_or_isbn,citation,summary,significance_note
lit-cohen-chiu-1974,People's China and International Law,,Literature,Jerome Alan Cohen and Hungdah Chiu,1974-01-01,theory-order;sovereignty-non-interference,Scholarly literature,English,https://search.worldcat.org/search?q=People's%20China%20and%20International%20Law%20Jerome%20Alan%20Cohen%20and%20Hungdah%20Chiu,,"Jerome Alan Cohen and Hungdah Chiu, 'People's China and International Law' (1974).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-wang-tieya-1990,International Law in China: Historical and Contemporary Perspectives,,Literature,Wang Tieya,1990-01-01,theory-order,Scholarly literature,English,https://search.worldcat.org/search?q=International%20Law%20in%20China%3A%20Historical%20and%20Contemporary%20Perspectives%20Wang%20Tieya,,"Wang Tieya, 'International Law in China: Historical and Contemporary Perspectives' (1990).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-xue-2012,Chinese Contemporary Perspectives on International Law,,Literature,Xue Hanqin,2012-01-01,theory-order;sovereignty-non-interference,Scholarly literature,English,https://search.worldcat.org/search?q=Chinese%20Contemporary%20Perspectives%20on%20International%20Law%20Xue%20Hanqin,,"Xue Hanqin, 'Chinese Contemporary Perspectives on International Law' (2012).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-cai-2019,The Rise of China and International Law,,Literature,Cai Congyan,2019-01-01,theory-order;dispute-settlement,Scholarly literature,English,https://search.worldcat.org/search?q=The%20Rise%20of%20China%20and%20International%20Law%20Cai%20Congyan,,"Cai Congyan, 'The Rise of China and International Law' (2019).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-chan-sovereignty,"China, State Sovereignty and International Legal Order",,Literature,Phil C W Chan,2015-01-01,sovereignty-non-interference;theory-order,Scholarly literature,English,https://search.worldcat.org/search?q=China%2C%20State%20Sovereignty%20and%20International%20Legal%20Order%20Phil%20C%20W%20Chan,,"Phil C W Chan, 'China, State Sovereignty and International Legal Order' (2015).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-kent-1999,"China, the United Nations, and Human Rights",,Literature,Ann Kent,1999-01-01,sovereignty-non-interference;theory-order,Scholarly literature,English,https://search.worldcat.org/search?q=China%2C%20the%20United%20Nations%2C%20and%20Human%20Rights%20Ann%20Kent,,"Ann Kent, 'China, the United Nations, and Human Rights' (1999).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-foot-2000,Rights Beyond Borders,,Literature,Rosemary Foot,2000-01-01,sovereignty-non-interference;theory-order,Scholarly literature,English,https://search.worldcat.org/search?q=Rights%20Beyond%20Borders%20Rosemary%20Foot,,"Rosemary Foot, 'Rights Beyond Borders' (2000).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-kim-1979,"China, the United Nations and World Order",,Literature,Samuel S Kim,1979-01-01,theory-order;use-of-force,Scholarly literature,English,https://search.worldcat.org/search?q=China%2C%20the%20United%20Nations%20and%20World%20Order%20Samuel%20S%20Kim,,"Samuel S Kim, 'China, the United Nations and World Order' (1979).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-johnston-2008,Social States: China in International Institutions,,Literature,Alastair Iain Johnston,2008-01-01,theory-order;global-economic-system,Scholarly literature,English,https://search.worldcat.org/search?q=Social%20States%3A%20China%20in%20International%20Institutions%20Alastair%20Iain%20Johnston,,"Alastair Iain Johnston, 'Social States: China in International Institutions' (2008).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-zhao-global-order,China and the International Legal Order,,Literature,Zhao Yun,2018-01-01,theory-order,Scholarly literature,English,https://search.worldcat.org/search?q=China%20and%20the%20International%20Legal%20Order%20Zhao%20Yun,,"Zhao Yun, 'China and the International Legal Order' (2018).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-alden-alves-2008,History and Identity in the Construction of China's Africa Policy,,Literature,Chris Alden and Ana Cristina Alves,2008-01-01,belt-and-road;global-economic-system,Scholarly literature,English,https://search.worldcat.org/search?q=History%20and%20Identity%20in%20the%20Construction%20of%20China's%20Africa%20Policy%20Chris%20Alden%20and%20Ana%20Cristina%20Alves,,"Chris Alden and Ana Cristina Alves, 'History and Identity in the Construction of China's Africa Policy' (2008).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-brautigam-2009,The Dragon's Gift,,Literature,Deborah Brautigam,2009-01-01,belt-and-road;global-economic-system,Scholarly literature,English,https://search.worldcat.org/search?q=The%20Dragon's%20Gift%20Deborah%20Brautigam,,"Deborah Brautigam, 'The Dragon's Gift' (2009).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-jones-zeng-bri,Understanding China's Belt and Road Initiative,,Literature,Lee Jones and Jinghan Zeng,2019-01-01,belt-and-road;theory-order,Scholarly literature,English,https://search.worldcat.org/search?q=Understanding%20China's%20Belt%20and%20Road%20Initiative%20Lee%20Jones%20and%20Jinghan%20Zeng,,"Lee Jones and Jinghan Zeng, 'Understanding China's Belt and Road Initiative' (2019).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-rudolf-2021,The Belt and Road Initiative: Implications for the International Order,,Literature,Moritz Rudolf,2021-01-01,belt-and-road;theory-order,Scholarly literature,English,https://search.worldcat.org/search?q=The%20Belt%20and%20Road%20Initiative%3A%20Implications%20for%20the%20International%20Order%20Moritz%20Rudolf,,"Moritz Rudolf, 'The Belt and Road Initiative: Implications for the International Order' (2021).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-hughes-bri-law,The Belt and Road Initiative and the Law of International Development,,Literature,Matthew S Erie,2020-01-01,belt-and-road;dispute-settlement,Scholarly literature,English,https://search.worldcat.org/search?q=The%20Belt%20and%20Road%20Initiative%20and%20the%20Law%20of%20International%20Development%20Matthew%20S%20Erie,,"Matthew S Erie, 'The Belt and Road Initiative and the Law of International Development' (2020).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-ginsburg-2019,Authoritarian International Law?,,Literature,Tom Ginsburg,2020-01-01,theory-order;dispute-settlement,Scholarly literature,English,https://search.worldcat.org/search?q=Authoritarian%20International%20Law%3F%20Tom%20Ginsburg,,"Tom Ginsburg, 'Authoritarian International Law?' (2020).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-roberts-moraes-ferguson-2019,Toward a Geoeconomic Order in International Trade and Investment,,Literature,"Anthea Roberts, Henrique Choer Moraes and Victor Ferguson",2019-01-01,global-economic-system;sanctions-anti-sanctions,Scholarly literature,English,https://search.worldcat.org/search?q=Toward%20a%20Geoeconomic%20Order%20in%20International%20Trade%20and%20Investment%20Anthea%20Roberts%2C%20Henrique%20Choer%20Moraes%20and%20Victor%20Ferguson,,"Anthea Roberts, Henrique Choer Moraes and Victor Ferguson, 'Toward a Geoeconomic Order in International Trade and Investment' (2019).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-shaffer-gao-2018,China's Rise: How It Took on the U.S. at the WTO,,Literature,Gregory Shaffer and Henry Gao,2018-01-01,global-economic-system;dispute-settlement,Scholarly literature,English,https://search.worldcat.org/search?q=China's%20Rise%3A%20How%20It%20Took%20on%20the%20U.S.%20at%20the%20WTO%20Gregory%20Shaffer%20and%20Henry%20Gao,,"Gregory Shaffer and Henry Gao, 'China's Rise: How It Took on the U.S. at the WTO' (2018).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-gao-2011,China's Participation in the WTO,,Literature,Henry Gao,2011-01-01,global-economic-system;dispute-settlement,Scholarly literature,English,https://search.worldcat.org/search?q=China's%20Participation%20in%20the%20WTO%20Henry%20Gao,,"Henry Gao, 'China's Participation in the WTO' (2011).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-qin-2003,WTO-Plus Obligations and Their Implications for the WTO Legal System,,Literature,Julia Ya Qin,2003-01-01,global-economic-system,Scholarly literature,English,https://search.worldcat.org/search?q=WTO-Plus%20Obligations%20and%20Their%20Implications%20for%20the%20WTO%20Legal%20System%20Julia%20Ya%20Qin,,"Julia Ya Qin, 'WTO-Plus Obligations and Their Implications for the WTO Legal System' (2003).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-hu-angli-2017,China's Approach to the Use of Force,,Literature,Hu Angang,2017-01-01,use-of-force;theory-order,Scholarly literature,English,https://search.worldcat.org/search?q=China's%20Approach%20to%20the%20Use%20of%20Force%20Hu%20Angang,,"Hu Angang, 'China's Approach to the Use of Force' (2017).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-gill-huang-2009,Sources and Limits of Chinese Soft Power,,Literature,Bates Gill and Yanzhong Huang,2009-01-01,theory-order;global-economic-system,Scholarly literature,English,https://search.worldcat.org/search?q=Sources%20and%20Limits%20of%20Chinese%20Soft%20Power%20Bates%20Gill%20and%20Yanzhong%20Huang,,"Bates Gill and Yanzhong Huang, 'Sources and Limits of Chinese Soft Power' (2009).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-davis-2021,China's Lawfare Strategy,,Literature,Elizabeth Van Wie Davis,2021-01-01,sovereignty-non-interference;dispute-settlement,Scholarly literature,English,https://search.worldcat.org/search?q=China's%20Lawfare%20Strategy%20Elizabeth%20Van%20Wie%20Davis,,"Elizabeth Van Wie Davis, 'China's Lawfare Strategy' (2021).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-erickson-martinson-2019,China's Maritime Gray Zone Operations,,Literature,Andrew S Erickson and Ryan D Martinson,2019-01-01,use-of-force;sovereignty-non-interference,Scholarly literature,English,https://search.worldcat.org/search?q=China's%20Maritime%20Gray%20Zone%20Operations%20Andrew%20S%20Erickson%20and%20Ryan%20D%20Martinson,,"Andrew S Erickson and Ryan D Martinson, 'China's Maritime Gray Zone Operations' (2019).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-zhang-haiwen-2016,The South China Sea Arbitration and China's Position,,Literature,Zhang Haiwen,2016-01-01,sovereignty-non-interference;dispute-settlement,Scholarly literature,English,https://search.worldcat.org/search?q=The%20South%20China%20Sea%20Arbitration%20and%20China's%20Position%20Zhang%20Haiwen,,"Zhang Haiwen, 'The South China Sea Arbitration and China's Position' (2016).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-beckman-townsend-2017,The South China Sea Arbitration: A Chinese Perspective,,Literature,Robert Beckman and Tara Davenport,2017-01-01,dispute-settlement;sovereignty-non-interference,Scholarly literature,English,https://search.worldcat.org/search?q=The%20South%20China%20Sea%20Arbitration%3A%20A%20Chinese%20Perspective%20Robert%20Beckman%20and%20Tara%20Davenport,,"Robert Beckman and Tara Davenport, 'The South China Sea Arbitration: A Chinese Perspective' (2017).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-chimni-2017,International Institutions Today: An Imperial Global State in the Making,,Literature,B S Chimni,2004-01-01,theory-order;global-economic-system,Scholarly literature,English,https://search.worldcat.org/search?q=International%20Institutions%20Today%3A%20An%20Imperial%20Global%20State%20in%20the%20Making%20B%20S%20Chimni,,"B S Chimni, 'International Institutions Today: An Imperial Global State in the Making' (2004).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-sornarajah-2010,The International Law on Foreign Investment,,Literature,M Sornarajah,2010-01-01,global-economic-system;belt-and-road,Scholarly literature,English,https://search.worldcat.org/search?q=The%20International%20Law%20on%20Foreign%20Investment%20M%20Sornarajah,,"M Sornarajah, 'The International Law on Foreign Investment' (2010).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-chaisse-2018,China's International Investment Strategy,,Literature,Julien Chaisse,2018-01-01,global-economic-system;belt-and-road,Scholarly literature,English,https://search.worldcat.org/search?q=China's%20International%20Investment%20Strategy%20Julien%20Chaisse,,"Julien Chaisse, 'China's International Investment Strategy' (2018).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-van-den-bossche-2021,The Law and Policy of the World Trade Organization,,Literature,Peter Van den Bossche and Werner Zdouc,2021-01-01,global-economic-system;dispute-settlement,Scholarly literature,English,https://search.worldcat.org/search?q=The%20Law%20and%20Policy%20of%20the%20World%20Trade%20Organization%20Peter%20Van%20den%20Bossche%20and%20Werner%20Zdouc,,"Peter Van den Bossche and Werner Zdouc, 'The Law and Policy of the World Trade Organization' (2021).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-lowenfeld-2008,International Economic Law,,Literature,Andreas F Lowenfeld,2008-01-01,global-economic-system,Scholarly literature,English,https://search.worldcat.org/search?q=International%20Economic%20Law%20Andreas%20F%20Lowenfeld,,"Andreas F Lowenfeld, 'International Economic Law' (2008).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-damrosch-2021,International Law: Cases and Materials,,Literature,Lori Fisler Damrosch and Sean D Murphy,2021-01-01,theory-order;use-of-force,Scholarly literature,English,https://search.worldcat.org/search?q=International%20Law%3A%20Cases%20and%20Materials%20Lori%20Fisler%20Damrosch%20and%20Sean%20D%20Murphy,,"Lori Fisler Damrosch and Sean D Murphy, 'International Law: Cases and Materials' (2021).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-gray-2018,International Law and the Use of Force,,Literature,Christine Gray,2018-01-01,use-of-force,Scholarly literature,English,https://search.worldcat.org/search?q=International%20Law%20and%20the%20Use%20of%20Force%20Christine%20Gray,,"Christine Gray, 'International Law and the Use of Force' (2018).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-corten-2021,The Law Against War,,Literature,Olivier Corten,2021-01-01,use-of-force,Scholarly literature,English,https://search.worldcat.org/search?q=The%20Law%20Against%20War%20Olivier%20Corten,,"Olivier Corten, 'The Law Against War' (2021).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-chinkin-kaldor-2017,International Law and New Wars,,Literature,Christine Chinkin and Mary Kaldor,2017-01-01,use-of-force;theory-order,Scholarly literature,English,https://search.worldcat.org/search?q=International%20Law%20and%20New%20Wars%20Christine%20Chinkin%20and%20Mary%20Kaldor,,"Christine Chinkin and Mary Kaldor, 'International Law and New Wars' (2017).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-wang-jiangyu-economic,China and International Economic Law,,Literature,Wang Jiangyu,2020-01-01,global-economic-system;theory-order,Scholarly literature,English,https://search.worldcat.org/search?q=China%20and%20International%20Economic%20Law%20Wang%20Jiangyu,,"Wang Jiangyu, 'China and International Economic Law' (2020).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
lit-wang-jiangyu-bri,China's Belt and Road Initiative and International Law,,Literature,Wang Jiangyu,2021-01-01,belt-and-road;global-economic-system,Scholarly literature,English,https://search.worldcat.org/search?q=China's%20Belt%20and%20Road%20Initiative%20and%20International%20Law%20Wang%20Jiangyu,,"Wang Jiangyu, 'China's Belt and Road Initiative and International Law' (2021).",Scholarly work relevant to China's approach to international law and order.,"Included in the launch bibliography for review, teaching, and further annotation."
prc-1993-basic-law-macau,Basic Law of the Macao Special Administrative Region,中华人民共和国澳门特别行政区基本法,PRC official document,National People's Congress,1993-03-31,sovereignty-non-interference;one-country-two-systems;dispute-settlement,Macau SAR,English,https://www.basiclaw.gov.mo/index_en.aspx,,Basic Law of the Macao Special Administrative Region (adopted 31 March 1993).,Constitutional instrument for Macau's post-1999 legal order under Chinese sovereignty.,Provides the Macau counterpart to the Hong Kong Basic Law and a comparison point for SAR autonomy.
prc-2014-one-country-two-systems-hk,"The Practice of the One Country, Two Systems Policy in the Hong Kong Special Administrative Region",“一国两制”在香港特别行政区的实践,PRC official document,State Council Information Office,2014-06-10,sovereignty-non-interference;one-country-two-systems;dispute-settlement,Hong Kong SAR,English,https://english.www.gov.cn/archive/white_paper/2014/08/23/content_281474982986578.htm,,"State Council Information Office, 'The Practice of the One Country, Two Systems Policy in the Hong Kong Special Administrative Region' (10 June 2014).","White paper setting out the central government account of one country, two systems in Hong Kong.","Key official interpretation of autonomy, central authority, and the constitutional basis of Hong Kong governance."
practice-1999-macau-handover,Resumption of exercise of sovereignty over Macao,,Chinese state practice,Government of the Macao SAR,1999-12-20,sovereignty-non-interference;one-country-two-systems;dispute-settlement,Macau SAR,English,https://www.gov.mo/en/about-macao/,,"Government of the Macao SAR, 'About Macao' (accessed as official background material).","State practice marker for Macau under one country, two systems after 20 December 1999.",Completes the SAR comparison by pairing Macau practice with Hong Kong practice.
practice-2021-macau-national-security,Macao national security legal framework materials,,Chinese state practice,Government of the Macao SAR,2021-01-01,sovereignty-non-interference;one-country-two-systems;sanctions-anti-sanctions,Macau SAR,English,https://www.gov.mo/en/,,"Government of the Macao SAR, 'Macao national security legal framework materials' (official portal).",Official materials relevant to Macau national security law and SAR governance.,"Useful comparator for Hong Kong national security debates under one country, two systems."
